Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
11/1/2016,87001,Yanaki,1,29.75,0,14.21,6
10/6/2016,87506,Carlota,2,57.9,0,34.92,1
11/10/2016,87506,Yanaki,1,29.75,0,13.81,7
12/12/2016,87037,Carlota,1,28.95,0,15.44,4
10/3/2016,87001,Majestic Beaut,12,407.4,0.215,194.28,8
11/5/2016,87001,Crested Beaut,3,116.85,0,51.69,6
12/18/2016,87001,Fun Fly,1,4.95,0,8.61,7
12/4/2016,87103,Crested Beaut,12,467.4,0.215,211.56,7
10/13/2016,87103,Crested Beaut,1,38.95,0,26.83,5
10/15/2016,87001,Fun Fly,1,4.95,0,3.94,5
11/14/2016,87037,Crested Beaut,1,38.95,0,21.07,7
11/14/2016,87001,Bellen,1,25.95,0,15.98,7
10/17/2016,87103,Fun Fly,6,29.7,0.125,47.94,4
11/8/2016,87941,Quad,1,44.96,0,25.54,6
12/15/2016,87941,Carlota,2,57.9,0,24.42,4
11/15/2016,87315,Yanaki,1,29.75,0,18,6
12/19/2016,87001,Majestic Beaut,6,203.7,0.125,112.5,6
12/21/2016,87315,Carlota,1,28.95,0,19.34,7
12/6/2016,87941,Majestic Beaut,7,237.65,0.125,165.41,6
12/18/2016,87315,Crested Beaut,1,38.95,0,21.19,6
10/18/2016,87037,Quad,1,44.96,0,24.16,2
10/8/2016,87001,Majestic Beaut,12,407.4,0.215,286.2,7
10/18/2016,87001,Quad,1,44.96,0,24.62,6
10/15/2016,87315,Yanaki,1,29.75,0,20.02,6
11/16/2016,87001,Yanaki,1,29.75,0,21.73,6
10/28/2016,87001,Carlota,1,28.95,0,15.07,7
12/5/2016,87037,Bellen,12,311.4,0.215,235.92,4
11/25/2016,87941,Carlota,1,28.95,0,19.73,8
11/3/2016,87315,Majestic Beaut,1,33.95,0,15.26,6
12/19/2016,87001,Yanaki,1,29.75,0,22.66,7
11/8/2016,87001,Carlota,1,28.95,0,18.86,7
11/4/2016,87315,Yanaki,6,178.5,0.125,134.64,5
11/8/2016,87001,Bellen,6,155.7,0.125,105.36,4
12/23/2016,87001,Quad,1,44.96,0,23.23,7
12/23/2016,87941,Carlota,7,202.65,0.125,132.79,7
11/6/2016,87103,Crested Beaut,1,38.95,0,22.82,7
12/12/2016,87001,Fun Fly,6,29.7,0.125,28.2,3
11/6/2016,87001,Bellen,1,25.95,0,17.67,1
10/16/2016,87103,Fun Fly,1,4.95,0,9.24,8
12/8/2016,87001,Carlota,10,289.5,0.125,199.1,7
11/17/2016,87506,Yanaki,2,59.5,0,41.04,4
10/7/2016,87001,Bellen,1,25.95,0,16.82,5
11/5/2016,87506,Quad,1,44.96,0,23.31,1
12/16/2016,87001,Majestic Beaut,6,203.7,0.125,90.24,6
10/26/2016,87001,Fun Fly,12,59.4,0.215,68.16,4
10/15/2016,87001,Aspen,6,173.7,0.125,98.76,2
11/11/2016,87001,Fun Fly,1,4.95,0,7.2,7
12/18/2016,87001,Majestic Beaut,1,33.95,0,22.83,4
11/18/2016,87001,Majestic Beaut,1,33.95,0,22.56,4
12/18/2016,87001,Crested Beaut,1,38.95,0,24.19,6
12/3/2016,87941,Fun Fly,1,4.95,0,9.66,7
11/1/2016,87037,Bellen,1,25.95,0,13.45,8
12/21/2016,87941,Crested Beaut,9,350.55,0.125,233.82,7
10/14/2016,87506,Quad,1,44.96,0,23.08,3
10/28/2016,87103,Carlota,12,347.4,0.215,237.84,4
10/9/2016,87001,Carlota,12,347.4,0.215,155.88,7
11/8/2016,87506,Carlota,2,57.9,0,40.3,1
10/21/2016,87315,Crested Beaut,1,38.95,0,24.69,7
12/20/2016,87037,Majestic Beaut,3,101.85,0,56.76,4
10/9/2016,87103,Quad,1,44.96,0,22.81,4
12/1/2016,87037,Yanaki,1,29.75,0,18.58,3
11/28/2016,87506,Quad,1,44.96,0,29.33,7
12/20/2016,87001,Majestic Beaut,2,67.9,0,44.96,7
10/25/2016,87506,Carlota,1,28.95,0,16.61,4
10/9/2016,87001,Aspen,12,347.4,0.215,206.4,5
11/1/2016,87037,Carlota,3,86.85,0,49.41,8
12/17/2016,87315,Quad,6,269.76,0.125,143.7,6
10/29/2016,87506,Quad,1,44.96,0,28.26,6
12/7/2016,87001,Majestic Beaut,1,33.95,0,16.83,4
11/12/2016,87103,Quad,6,269.76,0.125,175.98,6
12/7/2016,87001,Majestic Beaut,1,33.95,0,16.45,6
10/25/2016,87315,Yanaki,4,119,0.1,90.92,6
10/28/2016,87001,Quad,3,134.88,0,84.99,7
10/18/2016,87103,Carlota,12,347.4,0.215,236.4,4
10/19/2016,87001,Yanaki,3,89.25,0,55.77,7
12/15/2016,87001,Quad,1,44.96,0,27.02,6
11/22/2016,87315,Fun Fly,1,4.95,0,2.69,5
11/14/2016,87001,Quad,1,44.96,0,24.14,1
11/18/2016,87037,Quad,1,44.96,0,25.99,5
11/2/2016,87001,Quad,1,44.96,0,23.27,4
11/9/2016,87001,Majestic Beaut,1,33.95,0,18.5,6
10/24/2016,87001,Quad,6,269.76,0.125,148.38,5
10/15/2016,87941,Bellen,10,259.5,0.125,164.8,7
11/12/2016,87941,Yanaki,1,29.75,0,20.33,7
10/10/2016,87506,Crested Beaut,10,389.5,0.125,267.4,7
11/13/2016,87001,Crested Beaut,1,38.95,0,17.14,3
12/15/2016,87315,Quad,6,269.76,0.125,133.98,5
12/17/2016,87001,Fun Fly,1,4.95,0,10.77,4
10/19/2016,87103,Majestic Beaut,1,33.95,0,16.91,6
11/16/2016,87001,Yanaki,6,178.5,0.125,90.3,7
10/17/2016,87103,Majestic Beaut,1,33.95,0,16.25,4
10/5/2016,87103,Majestic Beaut,3,101.85,0,52.65,7
10/9/2016,87941,Quad,12,539.52,0.215,254.88,4
11/20/2016,87001,Aspen,1,28.95,0,17.75,7
10/1/2016,87315,Carlota,4,115.8,0.1,49.88,4
10/7/2016,87001,Majestic Beaut,1,33.95,0,19.64,2
11/17/2016,87001,Majestic Beaut,15,509.25,0.215,311.1,4
11/22/2016,87001,Quad,1,44.96,0,24.29,6
10/12/2016,87001,Crested Beaut,6,233.7,0.125,105.36,5
11/18/2016,87941,Majestic Beaut,1,33.95,0,18.9,5
11/1/2016,87941,Carlota,1,28.95,0,15.24,1
10/6/2016,87103,Carlota,1,28.95,0,16.81,6
10/4/2016,87001,Majestic Beaut,1,33.95,0,20.62,6
10/21/2016,87001,Majestic Beaut,1,33.95,0,22.09,4
10/31/2016,87506,Yanaki,13,386.75,0.215,291.72,7
11/1/2016,87506,Majestic Beaut,1,33.95,0,20.8,5
10/27/2016,87037,Carlota,1,28.95,0,13.6,5
12/13/2016,87001,Fun Fly,12,59.4,0.215,67.92,7
11/26/2016,87001,Crested Beaut,1,38.95,0,25.94,4
11/8/2016,87001,Bellen,10,259.5,0.125,167.8,7
11/21/2016,87315,Bellen,1,25.95,0,19.94,6
12/2/2016,87941,Aspen,1,28.95,0,17.15,6
10/28/2016,87506,Quad,1,44.96,0,22.79,7
12/5/2016,87001,Majestic Beaut,1,33.95,0,16.07,2
11/3/2016,87506,Carlota,1,28.95,0,13.88,1
10/28/2016,87037,Yanaki,11,327.25,0.125,250.03,4
11/17/2016,87001,Quad,1,44.96,0,29.35,3
10/15/2016,87941,Carlota,1,28.95,0,13.13,7
10/10/2016,87506,Quad,1,44.96,0,24.66,5
11/4/2016,87315,Aspen,1,28.95,0,19.45,4
10/14/2016,87001,Yanaki,1,29.75,0,18.44,7
10/8/2016,87001,Fun Fly,1,4.95,0,7.69,8
10/22/2016,87506,Carlota,3,86.85,0,34.44,6
11/27/2016,87001,Carlota,1,28.95,0,18.13,6
10/23/2016,87001,Carlota,1,28.95,0,15.74,8
12/4/2016,87001,Yanaki,6,178.5,0.125,93.24,4
11/26/2016,87001,Carlota,1,28.95,0,18.35,7
10/19/2016,87103,Yanaki,1,29.75,0,23.18,7
11/10/2016,87001,Yanaki,1,29.75,0,18.23,1
12/17/2016,87001,Bellen,12,311.4,0.215,246.96,6
12/10/2016,87941,Carlota,10,289.5,0.125,162,8
11/2/2016,87315,Crested Beaut,1,38.95,0,20.75,7
11/25/2016,87001,Quad,1,44.96,0,28.19,7
10/6/2016,87001,Carlota,6,173.7,0.125,104.4,6
11/25/2016,87001,Crested Beaut,6,233.7,0.125,118.74,4
10/28/2016,87037,Bellen,1,25.95,0,20.83,2
11/9/2016,87001,Quad,1,44.96,0,23.41,1
11/16/2016,87001,Majestic Beaut,12,407.4,0.215,284.76,4
10/21/2016,87506,Majestic Beaut,6,203.7,0.125,108.18,6
10/8/2016,87001,Bellen,1,25.95,0,16.51,7
11/8/2016,87315,Fun Fly,6,29.7,0.125,53.7,2
11/12/2016,87001,Majestic Beaut,1,33.95,0,17.89,6
10/8/2016,87941,Carlota,1,28.95,0,16,7
11/5/2016,87103,Fun Fly,1,4.95,0,5,7
11/15/2016,87037,Crested Beaut,6,233.7,0.125,154.98,7
12/23/2016,87001,Aspen,1,28.95,0,12,6
10/18/2016,87941,Yanaki,1,29.75,0,18.44,1
10/6/2016,87103,Quad,10,449.6,0.125,233.9,7
10/12/2016,87001,Crested Beaut,6,233.7,0.125,112.92,7
10/15/2016,87037,Fun Fly,1,4.95,0,2.89,8
10/9/2016,87103,Majestic Beaut,1,33.95,0,20.19,8
10/14/2016,87037,Majestic Beaut,1,33.95,0,18.04,6
10/7/2016,87315,Bellen,1,25.95,0,18.82,6
11/2/2016,87315,Fun Fly,12,59.4,0.215,45.96,7
11/26/2016,87001,Quad,5,224.8,0.1,122.7,4
10/30/2016,87315,Fun Fly,1,4.95,0,3.34,8
10/11/2016,87037,Bellen,1,25.95,0,20.62,5
10/25/2016,87001,Bellen,1,25.95,0,13.19,7
11/14/2016,87941,Fun Fly,1,4.95,0,10.7,6
10/5/2016,87103,Bellen,1,25.95,0,21.44,3
12/18/2016,87506,Majestic Beaut,1,33.95,0,17.57,6
11/11/2016,87941,Bellen,6,155.7,0.125,120.48,7
11/21/2016,87001,Majestic Beaut,1,33.95,0,15.64,5
10/14/2016,87001,Majestic Beaut,1,33.95,0,20.62,7
10/29/2016,87001,Aspen,4,115.8,0.1,46.88,4
12/12/2016,87315,Majestic Beaut,6,203.7,0.125,101.04,6
10/2/2016,87506,Bellen,1,25.95,0,15.11,5
11/20/2016,87001,Fun Fly,1,4.95,0,2.05,4
10/5/2016,87001,Yanaki,1,29.75,0,15.28,5
11/7/2016,87001,Bellen,1,25.95,0,21.41,3
12/17/2016,87506,Quad,1,44.96,0,24.97,6
11/6/2016,87315,Crested Beaut,1,38.95,0,22.41,1
10/23/2016,87037,Crested Beaut,5,194.75,0.1,93.65,7
12/5/2016,87001,Crested Beaut,1,38.95,0,24.14,5
12/16/2016,87001,Yanaki,1,29.75,0,22.51,7
10/24/2016,87941,Carlota,1,28.95,0,16.26,5
12/13/2016,87037,Aspen,1,28.95,0,14.96,3
11/25/2016,87001,Majestic Beaut,1,33.95,0,18.84,4
12/7/2016,87941,Majestic Beaut,1,33.95,0,20.96,4
10/19/2016,87506,Yanaki,1,29.75,0,17.47,7
10/12/2016,87103,Carlota,12,347.4,0.215,154.32,6
10/11/2016,87315,Quad,11,494.56,0.125,295.9,4
12/5/2016,87315,Yanaki,1,29.75,0,19.64,6
10/11/2016,87315,Crested Beaut,1,38.95,0,25.48,8
12/4/2016,87103,Quad,6,269.76,0.125,176.04,6
10/17/2016,87001,Quad,1,44.96,0,26.93,3
10/29/2016,87001,Quad,6,269.76,0.125,158.88,6
10/25/2016,87037,Yanaki,1,29.75,0,20.53,7
10/4/2016,87001,Crested Beaut,6,233.7,0.125,113.76,6
10/15/2016,87506,Carlota,1,28.95,0,19.76,4
11/9/2016,87103,Bellen,1,25.95,0,18.3,6
10/30/2016,87037,Quad,12,539.52,0.215,274.44,1
11/22/2016,87001,Bellen,13,337.35,0.215,258.44,6
11/5/2016,87001,Crested Beaut,1,38.95,0,22.51,2
10/29/2016,87315,Quad,1,44.96,0,29.83,7
11/10/2016,87001,Quad,12,539.52,0.215,354.36,4
10/11/2016,87103,Carlota,4,115.8,0.1,61.56,7
10/3/2016,87001,Majestic Beaut,4,135.8,0.1,72.72,7
12/1/2016,87941,Majestic Beaut,1,33.95,0,19.08,5
12/19/2016,87506,Carlota,1,28.95,0,16.27,6
11/2/2016,87037,Majestic Beaut,12,407.4,0.215,279.24,5
12/18/2016,87506,Majestic Beaut,1,33.95,0,20.04,4
11/24/2016,87001,Crested Beaut,1,38.95,0,21.29,7
12/3/2016,87001,Carlota,1,28.95,0,13.91,7
12/16/2016,87037,Majestic Beaut,1,33.95,0,21.36,4
11/21/2016,87506,Carlota,1,28.95,0,11.07,7
11/14/2016,87037,Majestic Beaut,1,33.95,0,22.88,4
11/5/2016,87037,Majestic Beaut,1,33.95,0,19.21,1
12/21/2016,87001,Carlota,5,144.75,0.1,62.75,7
11/7/2016,87506,Quad,6,269.76,0.125,145.14,7
12/1/2016,87103,Fun Fly,1,4.95,0,7.98,5
10/14/2016,87001,Quad,1,44.96,0,23.25,7
12/18/2016,87001,Yanaki,1,29.75,0,17.2,6
10/23/2016,87037,Quad,12,539.52,0.215,252.96,4
12/8/2016,87103,Quad,1,44.96,0,28,6
10/8/2016,87941,Fun Fly,5,24.75,0.1,9.2,6
10/2/2016,87315,Bellen,6,155.7,0.125,123.84,7
12/21/2016,87037,Quad,1,44.96,0,29.54,5
12/15/2016,87506,Aspen,2,57.9,0,34.08,7
11/6/2016,87001,Majestic Beaut,1,33.95,0,23.4,7
10/19/2016,87001,Bellen,1,25.95,0,17,4
11/18/2016,87001,Carlota,1,28.95,0,16.04,6
11/24/2016,87037,Majestic Beaut,6,203.7,0.125,130.5,4
11/27/2016,87941,Yanaki,1,29.75,0,20.55,7
10/12/2016,87001,Majestic Beaut,1,33.95,0,18.05,7
11/20/2016,87315,Yanaki,1,29.75,0,20.82,4
12/22/2016,87001,Majestic Beaut,1,33.95,0,19.81,6
12/9/2016,87001,Yanaki,1,29.75,0,17.37,2
12/3/2016,87001,Fun Fly,6,29.7,0.125,18.84,7
10/20/2016,87315,Majestic Beaut,9,305.55,0.125,201.33,4
12/14/2016,87941,Crested Beaut,1,38.95,0,17.42,4
12/4/2016,87001,Crested Beaut,2,77.9,0,45.74,8
12/16/2016,87506,Crested Beaut,6,233.7,0.125,114.96,4
11/16/2016,87941,Carlota,6,173.7,0.125,79.56,7
12/21/2016,87001,Quad,1,44.96,0,29.31,6
11/21/2016,87001,Quad,1,44.96,0,20.91,5
10/31/2016,87103,Bellen,1,25.95,0,14.12,4
12/9/2016,87001,Crested Beaut,1,38.95,0,20.12,1
10/27/2016,87001,Bellen,1,25.95,0,21.19,1
10/19/2016,87103,Crested Beaut,1,38.95,0,21.86,4
10/29/2016,87001,Bellen,6,155.7,0.125,81.96,4
12/1/2016,87037,Fun Fly,1,4.95,0,10.91,7
11/9/2016,87001,Fun Fly,1,4.95,0,4.04,6
10/4/2016,87315,Majestic Beaut,1,33.95,0,21.68,7
11/11/2016,87506,Bellen,1,25.95,0,12.06,1
12/13/2016,87941,Quad,1,44.96,0,22.47,7
11/3/2016,87001,Fun Fly,1,4.95,0,5.66,4
12/13/2016,87941,Quad,12,539.52,0.215,348.36,5
11/17/2016,87001,Crested Beaut,4,155.8,0.1,96.72,7
11/24/2016,87506,Aspen,1,28.95,0,18.72,6
11/19/2016,87001,Majestic Beaut,15,509.25,0.215,360.45,7
10/21/2016,87506,Carlota,7,202.65,0.125,123.55,6
11/11/2016,87103,Quad,10,449.6,0.125,279,7
12/8/2016,87315,Fun Fly,1,4.95,0,2.85,5
11/25/2016,87103,Yanaki,1,29.75,0,18.95,6
10/1/2016,87941,Aspen,3,86.85,0,31.2,7
10/23/2016,87001,Quad,1,44.96,0,20.87,6
10/8/2016,87001,Carlota,1,28.95,0,16.15,7
10/31/2016,87037,Quad,4,179.84,0.1,96.32,8
11/3/2016,87001,Quad,1,44.96,0,27.9,4
12/9/2016,87037,Majestic Beaut,1,33.95,0,23.22,7
10/25/2016,87506,Crested Beaut,12,467.4,0.215,298.68,5
11/13/2016,87941,Carlota,1,28.95,0,17.81,4
11/27/2016,87001,Carlota,12,347.4,0.215,243.36,1
12/17/2016,87037,Majestic Beaut,2,67.9,0,35.62,7
11/27/2016,87315,Carlota,1,28.95,0,20.02,4
10/20/2016,87001,Crested Beaut,1,38.95,0,26.93,5
11/28/2016,87941,Yanaki,12,357,0.215,235.2,4
11/7/2016,87506,Crested Beaut,1,38.95,0,20.61,7
10/16/2016,87001,Quad,1,44.96,0,21.74,7
10/10/2016,87001,Carlota,12,347.4,0.215,135.48,8
12/4/2016,87001,Quad,6,269.76,0.125,179.64,8
11/20/2016,87001,Yanaki,1,29.75,0,20.06,7
12/5/2016,87103,Bellen,11,285.45,0.125,240.68,6
12/14/2016,87315,Quad,1,44.96,0,25.69,5
12/10/2016,87001,Fun Fly,1,4.95,0,3.27,2
12/18/2016,87103,Carlota,14,405.3,0.215,210,4
12/17/2016,87001,Quad,1,44.96,0,27.27,6
10/17/2016,87001,Quad,12,539.52,0.215,306.96,3
12/5/2016,87103,Majestic Beaut,1,33.95,0,24.3,6
11/26/2016,87506,Fun Fly,6,29.7,0.125,21.36,6
11/9/2016,87001,Fun Fly,12,59.4,0.215,85.8,6
12/20/2016,87001,Bellen,1,25.95,0,17.87,4
10/11/2016,87037,Carlota,12,347.4,0.215,175.44,8
11/30/2016,87315,Fun Fly,1,4.95,0,7.91,8
10/31/2016,87037,Yanaki,1,29.75,0,17.09,4
12/17/2016,87001,Carlota,6,173.7,0.125,76.14,7
11/27/2016,87001,Majestic Beaut,14,475.3,0.215,258.58,1
12/6/2016,87506,Majestic Beaut,12,407.4,0.215,194.88,6
12/24/2016,87001,Carlota,1,28.95,0,15.22,4
10/29/2016,87941,Yanaki,12,357,0.215,229.2,6
11/24/2016,87315,Fun Fly,6,29.7,0.125,9.96,1
10/28/2016,87001,Bellen,1,25.95,0,20.98,4
12/2/2016,87001,Quad,1,44.96,0,28.38,6
10/16/2016,87103,Aspen,12,347.4,0.215,143.64,6
11/21/2016,87001,Quad,14,629.44,0.215,414.68,3
11/6/2016,87001,Yanaki,1,29.75,0,21.11,4
11/13/2016,87103,Majestic Beaut,1,33.95,0,15.77,8
12/5/2016,87001,Crested Beaut,6,233.7,0.125,149.94,6
10/9/2016,87103,Yanaki,3,89.25,0,46.92,6
11/23/2016,87001,Carlota,12,347.4,0.215,163.8,7
12/5/2016,87506,Crested Beaut,1,38.95,0,26.06,6
11/28/2016,87506,Majestic Beaut,1,33.95,0,17.39,7
10/17/2016,87001,Majestic Beaut,1,33.95,0,22.53,7
11/17/2016,87001,Majestic Beaut,12,407.4,0.215,236.76,7
12/12/2016,87001,Yanaki,12,357,0.215,215.4,2
12/16/2016,87103,Majestic Beaut,1,33.95,0,18.36,6
12/7/2016,87103,Carlota,1,28.95,0,16.76,1
11/3/2016,87001,Majestic Beaut,1,33.95,0,18.52,6
10/21/2016,87001,Aspen,3,86.85,0,36.78,4
10/17/2016,87315,Yanaki,1,29.75,0,21.13,1
10/28/2016,87315,Quad,1,44.96,0,23.15,7
11/22/2016,87001,Yanaki,1,29.75,0,13.84,4
12/18/2016,87001,Bellen,3,77.85,0,54.36,7
12/24/2016,87506,Bellen,1,25.95,0,12.2,6
10/5/2016,87037,Quad,14,629.44,0.215,376.18,7
12/1/2016,87001,Quad,6,269.76,0.125,174.84,7
10/15/2016,87001,Quad,1,44.96,0,23.82,5
10/19/2016,87001,Majestic Beaut,1,33.95,0,15.53,7
12/18/2016,87941,Quad,6,269.76,0.125,172.32,7
10/28/2016,87001,Carlota,3,86.85,0,43.86,7
12/4/2016,87103,Majestic Beaut,1,33.95,0,22.86,7
10/24/2016,87001,Majestic Beaut,1,33.95,0,18.31,3
12/23/2016,87941,Quad,6,269.76,0.125,145.74,4
11/8/2016,87001,Crested Beaut,6,233.7,0.125,102.6,6
11/21/2016,87103,Yanaki,1,29.75,0,13.97,4
12/18/2016,87103,Crested Beaut,12,467.4,0.215,301.8,4
12/11/2016,87037,Majestic Beaut,1,33.95,0,23.61,6
10/4/2016,87037,Majestic Beaut,1,33.95,0,18.34,4
10/17/2016,87315,Majestic Beaut,12,407.4,0.215,187.08,7
11/14/2016,87001,Majestic Beaut,11,373.45,0.125,210.32,4
11/4/2016,87941,Aspen,12,347.4,0.215,206.4,7
10/2/2016,87001,Yanaki,1,29.75,0,16.75,4
12/11/2016,87001,Aspen,1,28.95,0,11.82,4
10/23/2016,87001,Crested Beaut,1,38.95,0,23.82,1
10/22/2016,87315,Carlota,1,28.95,0,20.14,7
10/21/2016,87506,Majestic Beaut,1,33.95,0,20.06,7
11/1/2016,87001,Fun Fly,1,4.95,0,5.08,1
10/1/2016,87941,Majestic Beaut,6,203.7,0.125,101.16,2
11/3/2016,87315,Fun Fly,12,59.4,0.215,81,1
11/5/2016,87315,Bellen,1,25.95,0,14.83,7
11/9/2016,87315,Carlota,6,173.7,0.125,112.92,8
11/22/2016,87001,Aspen,1,28.95,0,14.69,2
11/27/2016,87103,Fun Fly,1,4.95,0,10.72,6
12/14/2016,87103,Carlota,1,28.95,0,12.39,6
10/2/2016,87001,Yanaki,12,357,0.215,271.68,7
12/24/2016,87001,Fun Fly,1,4.95,0,6.5,7
11/26/2016,87506,Yanaki,1,29.75,0,19.85,1
10/6/2016,87037,Quad,1,44.96,0,22.05,5
11/8/2016,87001,Carlota,1,28.95,0,18.78,7
11/27/2016,87001,Carlota,6,173.7,0.125,70.62,7
12/15/2016,87001,Fun Fly,2,9.9,0,11.98,4
11/25/2016,87001,Carlota,12,347.4,0.215,174.36,6
10/2/2016,87103,Crested Beaut,1,38.95,0,19.33,7
10/3/2016,87001,Yanaki,6,178.5,0.125,98.94,4
10/26/2016,87001,Bellen,1,25.95,0,18.6,4
11/17/2016,87001,Bellen,1,25.95,0,16.84,5
10/24/2016,87103,Yanaki,1,29.75,0,18.41,4
10/6/2016,87037,Bellen,1,25.95,0,12.9,2
12/13/2016,87001,Fun Fly,1,4.95,0,4.72,6
10/23/2016,87037,Quad,1,44.96,0,23.31,7
11/26/2016,87506,Fun Fly,1,4.95,0,2.52,8
10/10/2016,87001,Majestic Beaut,1,33.95,0,24.85,4
12/5/2016,87001,Aspen,1,28.95,0,18.96,4
12/15/2016,87037,Quad,1,44.96,0,24.49,5
10/3/2016,87001,Crested Beaut,1,38.95,0,22.71,2
12/20/2016,87001,Yanaki,1,29.75,0,19.13,7
12/15/2016,87001,Majestic Beaut,6,203.7,0.125,141.6,6
12/21/2016,87037,Yanaki,1,29.75,0,17.36,7
10/19/2016,87506,Majestic Beaut,1,33.95,0,21.61,1
11/4/2016,87001,Yanaki,1,29.75,0,16.58,2
11/18/2016,87103,Fun Fly,1,4.95,0,1.47,6
11/18/2016,87941,Quad,1,44.96,0,25.49,8
12/19/2016,87001,Crested Beaut,1,38.95,0,20.31,5
10/13/2016,87001,Majestic Beaut,10,339.5,0.125,249,6
10/25/2016,87506,Fun Fly,1,4.95,0,7.51,5
10/21/2016,87506,Crested Beaut,12,467.4,0.215,208.44,6
10/27/2016,87001,Aspen,12,347.4,0.215,240,7
11/4/2016,87001,Carlota,1,28.95,0,10.99,3
12/7/2016,87001,Quad,1,44.96,0,26.59,4
11/15/2016,87506,Majestic Beaut,6,203.7,0.125,136.98,7
11/23/2016,87001,Yanaki,1,29.75,0,22.58,8
11/28/2016,87001,Bellen,1,25.95,0,15.01,6
12/10/2016,87037,Carlota,1,28.95,0,20.26,7
10/26/2016,87941,Quad,13,584.48,0.215,297.31,6
12/15/2016,87315,Majestic Beaut,5,169.75,0.1,111.75,7
12/18/2016,87001,Bellen,12,311.4,0.215,208.32,7
10/1/2016,87001,Carlota,6,173.7,0.125,105.42,7
11/21/2016,87037,Crested Beaut,1,38.95,0,20.06,4
12/19/2016,87001,Carlota,1,28.95,0,15.97,7
10/31/2016,87001,Crested Beaut,1,38.95,0,18.86,4
10/11/2016,87037,Carlota,1,28.95,0,18.73,1
11/6/2016,87001,Aspen,1,28.95,0,16.52,5
12/23/2016,87103,Bellen,5,129.75,0.1,83.65,7
10/21/2016,87001,Majestic Beaut,9,305.55,0.125,216.36,1
10/17/2016,87001,Crested Beaut,1,38.95,0,23.25,1
11/28/2016,87001,Crested Beaut,1,38.95,0,21.04,5
11/7/2016,87506,Crested Beaut,10,389.5,0.125,227.3,1
11/25/2016,87001,Yanaki,6,178.5,0.125,136.92,6
10/19/2016,87037,Majestic Beaut,1,33.95,0,15.99,5
11/8/2016,87037,Majestic Beaut,1,33.95,0,22.47,4
10/8/2016,87001,Bellen,12,311.4,0.215,249,5
10/30/2016,87001,Bellen,1,25.95,0,20.96,6
12/21/2016,87941,Carlota,1,28.95,0,13.14,5
12/5/2016,87315,Bellen,1,25.95,0,19.68,5
11/28/2016,87315,Fun Fly,1,4.95,0,3.76,6
10/17/2016,87103,Fun Fly,3,14.85,0,6.21,5
11/3/2016,87001,Majestic Beaut,1,33.95,0,18.21,7
10/3/2016,87506,Yanaki,1,29.75,0,20.74,4
10/11/2016,87315,Fun Fly,1,4.95,0,5.54,7
11/5/2016,87941,Carlota,12,347.4,0.215,219.6,4
10/14/2016,87001,Majestic Beaut,12,407.4,0.215,222.84,5
12/24/2016,87103,Yanaki,12,357,0.215,163.08,6
10/23/2016,87941,Crested Beaut,6,233.7,0.125,102.36,4
10/23/2016,87001,Fun Fly,1,4.95,0,4.26,4
11/11/2016,87001,Fun Fly,4,19.8,0.1,14.72,4
10/29/2016,87315,Fun Fly,12,59.4,0.215,41.04,4
10/2/2016,87001,Quad,1,44.96,0,26.45,4
12/24/2016,87506,Crested Beaut,1,38.95,0,19.39,6
11/28/2016,87941,Majestic Beaut,1,33.95,0,17.06,6
10/11/2016,87001,Quad,6,269.76,0.125,171.84,3
11/24/2016,87001,Yanaki,1,29.75,0,17.85,4
12/5/2016,87941,Aspen,12,347.4,0.215,183.36,1
10/7/2016,87941,Carlota,3,86.85,0,60.84,3
10/20/2016,87001,Bellen,6,155.7,0.125,128.04,7
10/18/2016,87001,Crested Beaut,1,38.95,0,20.16,6
11/20/2016,87037,Yanaki,1,29.75,0,20.61,6
12/14/2016,87506,Majestic Beaut,1,33.95,0,16.29,4
11/4/2016,87001,Fun Fly,1,4.95,0,10.04,1
10/7/2016,87001,Bellen,1,25.95,0,18.23,6
11/6/2016,87001,Carlota,6,173.7,0.125,87.48,7
11/15/2016,87037,Bellen,12,311.4,0.215,147.36,5
12/4/2016,87037,Quad,6,269.76,0.125,178.62,7
11/15/2016,87001,Quad,1,44.96,0,30.01,4
12/13/2016,87506,Yanaki,1,29.75,0,22.93,1
12/19/2016,87001,Majestic Beaut,1,33.95,0,23.15,5
10/1/2016,87001,Yanaki,3,89.25,0,62.91,2
12/22/2016,87103,Carlota,1,28.95,0,16.04,4
11/10/2016,87001,Yanaki,6,178.5,0.125,137.94,6
11/29/2016,87001,Majestic Beaut,1,33.95,0,20.55,2
12/12/2016,87001,Bellen,6,155.7,0.125,102.24,7
12/20/2016,87001,Carlota,1,28.95,0,14.54,7
10/21/2016,87103,Fun Fly,1,4.95,0,7.09,6
11/22/2016,87037,Bellen,1,25.95,0,18.25,4
10/1/2016,87506,Bellen,12,311.4,0.215,161.16,3
10/30/2016,87037,Crested Beaut,1,38.95,0,26.51,1
11/8/2016,87941,Majestic Beaut,1,33.95,0,23.86,7
10/19/2016,87001,Bellen,1,25.95,0,18.04,7
10/8/2016,87037,Yanaki,12,357,0.215,272.4,1
10/17/2016,87001,Crested Beaut,12,467.4,0.215,269.64,4
10/15/2016,87001,Majestic Beaut,6,203.7,0.125,123.6,7
10/15/2016,87941,Quad,1,44.96,0,28.22,2
