Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID,,,,,,,,
12/15/2016,97204,Yanaki,6,172.5,0.1,97.14,4,,,,,,,,
11/8/2016,97204,Yanaki,1,28.75,0,14.27,3,,,,,,,,
11/11/2016,97401,Quad,12,527.52,0.1875,263.28,6,,,,,,,,
11/4/2016,97204,Fun Fly,6,29.7,0.1,18.78,6,,,,,,,,
10/23/2016,97283,Bellen,1,24.95,0,13.02,7,,,,,,,,
11/24/2016,97222,Quad,1,43.96,0,22.92,4,,,,,,,,
12/23/2016,97401,Bellen,1,24.95,0,13.75,3,,,,,,,,
11/5/2016,97401,Fun Fly,1,4.95,0,2.54,1,,,,,,,,
10/14/2016,97440,Quad,1,43.96,0,22.37,7,,,,,,,,
11/22/2016,97283,Bellen,12,299.4,0.1875,174.84,6,,,,,,,,
11/18/2016,97204,Quad,1,43.96,0,23.71,3,,,,,,,,
12/14/2016,97440,Bellen,1,24.95,0,15,4,,,,,,,,
11/23/2016,97229,Carlota,1,27.95,0,13.73,2,,,,,,,,
12/24/2016,97204,Bellen,1,24.95,0,14.57,7,,,,,,,,
10/13/2016,97440,Yanaki,1,28.75,0,16.61,3,,,,,,,,
12/17/2016,97222,Bellen,1,24.95,0,14.04,7,,,,,,,,
12/23/2016,97204,Fun Fly,12,59.4,0.1875,41.04,3,,,,,,,,
11/26/2016,97204,Quad,1,43.96,0,22.05,3,,,,,,,,
11/27/2016,97283,Yanaki,1,28.75,0,14.86,4,,,,,,,,
12/5/2016,97222,Carlota,1,27.95,0,12.48,3,,,,,,,,
10/22/2016,97401,Carlota,12,335.4,0.1875,141.96,2,,,,,,,,
12/14/2016,97204,Bellen,6,149.7,0.1,87.3,6,,,,,,,,
11/11/2016,97440,Quad,1,43.96,0,23.56,4,,,,,,,,
12/9/2016,97401,Quad,1,43.96,0,21.97,3,,,,,,,,
10/22/2016,97204,Quad,2,87.92,0,43.76,1,,,,,,,,
11/28/2016,97401,Bellen,1,24.95,0,14.01,6,,,,,,,,
12/6/2016,97204,Fun Fly,1,4.95,0,4.86,6,,,,,,,,
12/5/2016,97401,Carlota,1,27.95,0,13.66,1,,,,,,,,
11/3/2016,97283,Majestic Beaut,2,65.9,0,43.76,4,,,,,,,,
12/1/2016,97440,Carlota,1,27.95,0,11.61,6,,,,,,,,
10/11/2016,97401,Yanaki,1,28.75,0,14.54,7,,,,,,,,
10/31/2016,97440,Carlota,1,27.95,0,13.92,3,,,,,,,,
12/11/2016,97204,Bellen,6,149.7,0.1,86.58,3,,,,,,,,
10/28/2016,97204,Carlota,1,27.95,0,13.96,4,,,,,,,,
10/7/2016,97440,Quad,1,43.96,0,22.81,7,,,,,,,,
11/4/2016,97204,Majestic Beaut,1,32.95,0,20.27,3,,,,,,,,
11/11/2016,97204,Yanaki,1,28.75,0,15.7,5,,,,,,,,
10/26/2016,97401,Carlota,1,27.95,0,12.93,6,,,,,,,,
11/10/2016,97401,Yanaki,1,28.75,0,16,6,,,,,,,,
10/7/2016,97401,Carlota,1,27.95,0,12,7,,,,,,,,
12/22/2016,97229,Quad,12,527.52,0.1875,267.84,4,,,,,,,,
11/29/2016,97283,Carlota,1,27.95,0,13.4,6,,,,,,,,
10/6/2016,97204,Fun Fly,1,4.95,0,3.55,1,,,,,,,,
12/4/2016,97229,Fun Fly,1,4.95,0,4.49,8,,,,,,,,
11/5/2016,97440,Bellen,12,299.4,0.1875,174.24,7,,,,,,,,
11/10/2016,97283,Fun Fly,1,4.95,0,4.89,4,,,,,,,,
11/13/2016,97401,Yanaki,1,28.75,0,16.11,3,,,,,,,,
10/11/2016,97440,Yanaki,11,316.25,0.1,158.84,4,,,,,,,,
12/22/2016,97440,Carlota,1,27.95,0,14.08,6,,,,,,,,
12/17/2016,97401,Quad,1,43.96,0,21.65,4,,,,,,,,
11/13/2016,97401,Bellen,1,24.95,0,13.91,7,,,,,,,,
11/22/2016,97440,Aspen,1,27.95,0,12.04,4,,,,,,,,
10/27/2016,97204,Bellen,1,24.95,0,15.3,6,,,,,,,,
12/17/2016,97229,Fun Fly,3,14.85,0,8.58,6,,,,,,,,
12/23/2016,97204,Yanaki,1,28.75,0,16.41,6,,,,,,,,
12/23/2016,97222,Yanaki,1,28.75,0,14.94,4,,,,,,,,
10/30/2016,97229,Carlota,1,27.95,0,11.72,7,,,,,,,,
10/9/2016,97204,Carlota,1,27.95,0,12.68,4,,,,,,,,
10/31/2016,97222,Bellen,1,24.95,0,14.69,6,,,,,,,,
10/18/2016,97283,Bellen,1,24.95,0,14.67,4,,,,,,,,
10/20/2016,97440,Carlota,1,27.95,0,13.39,4,,,,,,,,
10/16/2016,97222,Yanaki,1,28.75,0,15.97,7,,,,,,,,
12/17/2016,97204,Quad,5,219.8,0.1,118.1,3,,,,,,,,
10/16/2016,97401,Bellen,1,24.95,0,13.79,6,,,,,,,,
11/10/2016,97283,Quad,1,43.96,0,23.65,6,,,,,,,,
12/20/2016,97204,Fun Fly,1,4.95,0,4.82,3,,,,,,,,
11/2/2016,97229,Carlota,1,27.95,0,11.79,6,,,,,,,,
11/10/2016,97401,Carlota,1,27.95,0,12.03,4,,,,,,,,
12/23/2016,97204,Yanaki,1,28.75,0,15.83,7,,,,,,,,
10/6/2016,97229,Carlota,1,27.95,0,12.73,4,,,,,,,,
10/10/2016,97440,Carlota,1,27.95,0,12.11,7,,,,,,,,
11/6/2016,97204,Majestic Beaut,12,395.4,0.1875,258.24,1,,,,,,,,
10/24/2016,97222,Aspen,1,27.95,0,10.94,1,,,,,,,,
11/4/2016,97204,Yanaki,1,28.75,0,16.76,4,,,,,,,,
11/10/2016,97204,Carlota,1,27.95,0,12.35,5,,,,,,,,
10/22/2016,97440,Quad,1,43.96,0,23.65,4,,,,,,,,
10/27/2016,97229,Carlota,1,27.95,0,12.95,6,,,,,,,,
11/22/2016,97204,Quad,1,43.96,0,23.31,4,,,,,,,,
10/24/2016,97222,Fun Fly,1,4.95,0,4.01,8,,,,,,,,
12/21/2016,97222,Yanaki,1,28.75,0,14.6,7,,,,,,,,
11/28/2016,97204,Quad,1,43.96,0,21.89,6,,,,,,,,
12/9/2016,97440,Bellen,1,24.95,0,14.76,4,,,,,,,,
11/21/2016,97204,Bellen,12,299.4,0.1875,156.72,4,,,,,,,,
10/9/2016,97440,Yanaki,1,28.75,0,14.85,4,,,,,,,,
11/14/2016,97283,Quad,1,43.96,0,23.44,1,,,,,,,,
12/20/2016,97229,Carlota,1,27.95,0,12.22,8,,,,,,,,
10/20/2016,97204,Quad,6,263.76,0.1,136.68,7,,,,,,,,
10/28/2016,97440,Aspen,1,27.95,0,12.59,4,,,,,,,,
11/23/2016,97204,Fun Fly,1,4.95,0,3.78,6,,,,,,,,
11/1/2016,97401,Bellen,1,24.95,0,14.42,3,,,,,,,,
11/27/2016,97204,Yanaki,6,172.5,0.1,97.8,6,,,,,,,,
12/6/2016,97283,Majestic Beaut,1,32.95,0,20.94,4,,,,,,,,
12/11/2016,97204,Aspen,1,27.95,0,11.52,3,,,,,,,,
11/24/2016,97401,Fun Fly,6,29.7,0.1,27.78,5,,,,,,,,
11/16/2016,97440,Fun Fly,1,4.95,0,2.48,3,,,,,,,,
10/6/2016,97204,Carlota,1,27.95,0,13.6,3,,,,,,,,
10/7/2016,97204,Bellen,1,24.95,0,13.88,3,,,,,,,,
12/23/2016,97440,Majestic Beaut,2,65.9,0,42.36,3,,,,,,,,
10/2/2016,97401,Yanaki,12,345,0.1875,169.56,1,,,,,,,,
12/20/2016,97401,Carlota,1,27.95,0,13,3,,,,,,,,
12/22/2016,97401,Quad,1,43.96,0,21.6,4,,,,,,,,
11/9/2016,97440,Carlota,1,27.95,0,12.51,6,,,,,,,,
10/1/2016,97204,Yanaki,2,57.5,0,30.56,6,,,,,,,,
10/18/2016,97440,Yanaki,1,28.75,0,16.61,1,,,,,,,,
12/11/2016,97222,Carlota,6,167.7,0.1,77.7,5,,,,,,,,
10/11/2016,97440,Bellen,1,24.95,0,12.72,4,,,,,,,,
11/7/2016,97204,Fun Fly,1,4.95,0,4.85,6,,,,,,,,
10/19/2016,97222,Carlota,12,335.4,0.1875,168.12,1,,,,,,,,
12/21/2016,97229,Quad,6,263.76,0.1,128.76,6,,,,,,,,
10/22/2016,97204,Quad,9,395.64,0.1,215.01,5,,,,,,,,
10/5/2016,97401,Quad,6,263.76,0.1,136.98,7,,,,,,,,
10/10/2016,97222,Yanaki,1,28.75,0,15.37,5,,,,,,,,
10/27/2016,97440,Quad,1,43.96,0,21.72,6,,,,,,,,
11/27/2016,97204,Fun Fly,1,4.95,0,3.89,4,,,,,,,,
10/20/2016,97401,Fun Fly,2,9.9,0,6.48,4,,,,,,,,
12/18/2016,97440,Fun Fly,1,4.95,0,4.09,8,,,,,,,,
11/22/2016,97222,Carlota,11,307.45,0.1,131.45,5,,,,,,,,
10/27/2016,97283,Aspen,6,167.7,0.1,67.08,6,,,,,,,,
12/1/2016,97440,Quad,1,43.96,0,22.48,1,,,,,,,,
12/24/2016,97229,Quad,6,263.76,0.1,137.34,5,,,,,,,,
10/31/2016,97440,Quad,2,87.92,0,44.68,3,,,,,,,,
10/25/2016,97204,Carlota,1,27.95,0,11.72,8,,,,,,,,
11/8/2016,97440,Bellen,1,24.95,0,14.65,6,,,,,,,,
10/3/2016,97440,Carlota,12,335.4,0.1875,148.56,8,,,,,,,,
12/16/2016,97401,Aspen,1,27.95,0,13.39,3,,,,,,,,
10/29/2016,97440,Carlota,1,27.95,0,14.08,7,,,,,,,,
11/27/2016,97204,Carlota,1,27.95,0,12.01,1,,,,,,,,
12/13/2016,97440,Quad,1,43.96,0,22.51,2,,,,,,,,
10/5/2016,97222,Yanaki,12,345,0.1875,187.8,6,,,,,,,,
12/19/2016,97204,Quad,9,395.64,0.1,210.96,4,,,,,,,,
10/31/2016,97401,Yanaki,1,28.75,0,16.09,7,,,,,,,,
12/5/2016,97204,Fun Fly,6,29.7,0.1,21.96,6,,,,,,,,
12/21/2016,97204,Quad,1,43.96,0,22.85,6,,,,,,,,
11/5/2016,97204,Fun Fly,1,4.95,0,2.51,6,,,,,,,,
12/12/2016,97440,Quad,1,43.96,0,22.73,3,,,,,,,,
11/13/2016,97440,Bellen,14,349.3,0.1875,185.08,8,,,,,,,,
10/9/2016,97401,Carlota,1,27.95,0,12.27,6,,,,,,,,
10/3/2016,97204,Fun Fly,12,59.4,0.1875,35.28,7,,,,,,,,
11/9/2016,97440,Bellen,6,149.7,0.1,89.76,1,,,,,,,,
10/26/2016,97204,Majestic Beaut,1,32.95,0,20.19,3,,,,,,,,
12/2/2016,97440,Quad,1,43.96,0,22.38,4,,,,,,,,
10/2/2016,97440,Fun Fly,6,29.7,0.1,18.9,8,,,,,,,,
12/11/2016,97204,Yanaki,1,28.75,0,16.57,1,,,,,,,,
12/22/2016,97222,Majestic Beaut,6,197.7,0.1,123.3,3,,,,,,,,
11/25/2016,97440,Fun Fly,6,29.7,0.1,21.36,4,,,,,,,,
11/22/2016,97204,Quad,1,43.96,0,21.5,7,,,,,,,,
10/16/2016,97204,Quad,1,43.96,0,23.45,7,,,,,,,,
11/20/2016,97283,Quad,1,43.96,0,23.14,8,,,,,,,,
11/30/2016,97204,Bellen,1,24.95,0,15.23,3,,,,,,,,
11/10/2016,97204,Carlota,1,27.95,0,12.38,6,,,,,,,,
12/2/2016,97204,Yanaki,1,28.75,0,15.1,5,,,,,,,,
12/3/2016,97229,Quad,1,43.96,0,21.64,7,,,,,,,,
11/4/2016,97222,Bellen,1,24.95,0,13.62,3,,,,,,,,
11/18/2016,97229,Bellen,1,24.95,0,12.99,4,,,,,,,,
11/17/2016,97222,Bellen,1,24.95,0,12.9,6,,,,,,,,
10/10/2016,97204,Bellen,1,24.95,0,14.54,5,,,,,,,,
10/23/2016,97283,Quad,1,43.96,0,23.78,5,,,,,,,,
12/1/2016,97283,Aspen,1,27.95,0,12.03,7,,,,,,,,
10/12/2016,97401,Yanaki,1,28.75,0,15.49,7,,,,,,,,
10/29/2016,97204,Bellen,1,24.95,0,13.78,7,,,,,,,,
12/21/2016,97229,Quad,1,43.96,0,23.64,7,,,,,,,,
10/21/2016,97283,Aspen,1,27.95,0,13.44,7,,,,,,,,
11/19/2016,97204,Quad,2,87.92,0,46.88,6,,,,,,,,
10/2/2016,97229,Bellen,1,24.95,0,15.21,7,,,,,,,,
11/13/2016,97283,Carlota,1,27.95,0,13.8,3,,,,,,,,
12/12/2016,97204,Bellen,1,24.95,0,12.82,6,,,,,,,,
10/22/2016,97440,Quad,1,43.96,0,24.06,1,,,,,,,,
10/31/2016,97229,Yanaki,1,28.75,0,15.58,4,,,,,,,,
10/29/2016,97204,Quad,1,43.96,0,21.74,3,,,,,,,,
12/23/2016,97222,Carlota,6,167.7,0.1,75.9,6,,,,,,,,
11/14/2016,97440,Bellen,1,24.95,0,14.16,2,,,,,,,,
11/14/2016,97440,Bellen,1,24.95,0,13.45,8,,,,,,,,
10/14/2016,97401,Bellen,12,299.4,0.1875,162.84,6,,,,,,,,
11/2/2016,97401,Majestic Beaut,1,32.95,0,20.93,2,,,,,,,,
10/24/2016,97204,Bellen,6,149.7,0.1,79.32,7,,,,,,,,
12/24/2016,97401,Quad,6,263.76,0.1,139.5,2,,,,,,,,
11/18/2016,97204,Carlota,1,27.95,0,13.21,3,,,,,,,,
11/16/2016,97440,Quad,1,43.96,0,23.88,6,,,,,,,,
12/16/2016,97204,Quad,6,263.76,0.1,130.08,5,,,,,,,,
10/9/2016,97229,Quad,2,87.92,0,44.38,7,,,,,,,,
10/15/2016,97440,Carlota,1,27.95,0,12.51,6,,,,,,,,
11/12/2016,97204,Quad,1,43.96,0,21.44,4,,,,,,,,
10/5/2016,97440,Yanaki,1,28.75,0,16.35,3,,,,,,,,
12/17/2016,97204,Quad,1,43.96,0,22.1,3,,,,,,,,
12/1/2016,97401,Carlota,6,167.7,0.1,79.02,7,,,,,,,,
12/13/2016,97229,Quad,1,43.96,0,22.8,4,,,,,,,,
12/1/2016,97229,Fun Fly,1,4.95,0,4.46,6,,,,,,,,
11/13/2016,97401,Carlota,2,55.9,0,26.86,3,,,,,,,,
12/16/2016,97204,Yanaki,6,172.5,0.1,97.02,6,,,,,,,,
11/9/2016,97440,Quad,1,43.96,0,21.57,1,,,,,,,,
11/4/2016,97204,Fun Fly,1,4.95,0,2.59,3,,,,,,,,
12/7/2016,97401,Bellen,1,24.95,0,14.58,7,,,,,,,,
12/20/2016,97440,Yanaki,1,28.75,0,14.93,3,,,,,,,,
10/10/2016,97222,Quad,1,43.96,0,22.73,4,,,,,,,,
10/14/2016,97401,Carlota,1,27.95,0,11.91,6,,,,,,,,
12/8/2016,97229,Carlota,1,27.95,0,12.25,5,,,,,,,,
10/27/2016,97222,Yanaki,6,172.5,0.1,99.9,6,,,,,,,,
11/19/2016,97440,Aspen,1,27.95,0,11.81,4,,,,,,,,
12/2/2016,97222,Quad,1,43.96,0,21.84,3,,,,,,,,
10/6/2016,97440,Carlota,1,27.95,0,12.62,3,,,,,,,,
12/24/2016,97440,Quad,1,43.96,0,22.29,2,,,,,,,,
10/23/2016,97440,Quad,1,43.96,0,22.41,7,,,,,,,,
12/5/2016,97229,Carlota,1,27.95,0,12.84,5,,,,,,,,
11/10/2016,97401,Fun Fly,1,4.95,0,3.38,1,,,,,,,,
10/3/2016,97204,Quad,1,43.96,0,22.31,6,,,,,,,,
11/11/2016,97222,Carlota,1,27.95,0,11.49,4,,,,,,,,
10/21/2016,97204,Bellen,1,24.95,0,13.41,5,,,,,,,,
11/25/2016,97204,Fun Fly,6,29.7,0.1,27.42,7,,,,,,,,
10/14/2016,97222,Quad,12,527.52,0.1875,264.48,7,,,,,,,,
12/2/2016,97204,Bellen,1,24.95,0,13.7,6,,,,,,,,
12/1/2016,97401,Quad,2,87.92,0,46.78,7,,,,,,,,
10/22/2016,97440,Carlota,1,27.95,0,12.4,4,,,,,,,,
12/22/2016,97204,Bellen,1,24.95,0,14.31,6,,,,,,,,
10/24/2016,97283,Carlota,6,167.7,0.1,82.74,6,,,,,,,,
11/12/2016,97204,Yanaki,1,28.75,0,15.78,6,,,,,,,,
11/22/2016,97401,Quad,1,43.96,0,23.52,2,,,,,,,,
11/23/2016,97401,Carlota,1,27.95,0,12.37,6,,,,,,,,
11/14/2016,97440,Aspen,1,27.95,0,12.47,3,,,,,,,,
10/31/2016,97401,Quad,1,43.96,0,23.49,7,,,,,,,,
12/2/2016,97283,Yanaki,1,28.75,0,16.63,2,,,,,,,,
10/18/2016,97401,Bellen,1,24.95,0,14.34,6,,,,,,,,
11/23/2016,97229,Bellen,1,24.95,0,13.92,1,,,,,,,,
11/30/2016,97204,Bellen,6,149.7,0.1,86.7,5,,,,,,,,
12/3/2016,97204,Bellen,1,24.95,0,13.32,7,,,,,,,,
11/19/2016,97204,Carlota,1,27.95,0,13.92,1,,,,,,,,
11/22/2016,97204,Yanaki,1,28.75,0,14.47,5,,,,,,,,
12/15/2016,97440,Quad,1,43.96,0,23.56,8,,,,,,,,
12/17/2016,97204,Quad,6,263.76,0.1,139.86,6,,,,,,,,
12/6/2016,97401,Carlota,1,27.95,0,12.9,3,,,,,,,,
10/15/2016,97222,Yanaki,1,28.75,0,14.68,4,,,,,,,,
11/13/2016,97283,Quad,1,43.96,0,22.35,6,,,,,,,,
12/14/2016,97229,Yanaki,1,28.75,0,15.34,8,,,,,,,,
11/26/2016,97222,Carlota,1,27.95,0,13.16,4,,,,,,,,
11/21/2016,97440,Bellen,2,49.9,0,27.02,7,,,,,,,,
10/6/2016,97204,Quad,1,43.96,0,22.53,4,,,,,,,,
11/8/2016,97204,Fun Fly,1,4.95,0,3.46,1,,,,,,,,
12/24/2016,97204,Bellen,1,24.95,0,14.68,7,,,,,,,,
12/20/2016,97440,Quad,12,527.52,0.1875,284.88,3,,,,,,,,
11/23/2016,97204,Fun Fly,1,4.95,0,3.66,1,,,,,,,,
12/2/2016,97204,Majestic Beaut,1,32.95,0,21.67,1,,,,,,,,
10/19/2016,97222,Bellen,1,24.95,0,14.76,4,,,,,,,,
12/11/2016,97204,Quad,1,43.96,0,22.1,3,,,,,,,,
12/21/2016,97204,Bellen,1,24.95,0,13.06,7,,,,,,,,
10/22/2016,97204,Carlota,6,167.7,0.1,81,5,,,,,,,,
10/18/2016,97204,Quad,1,43.96,0,23.7,4,,,,,,,,
11/24/2016,97204,Fun Fly,6,29.7,0.1,30,4,,,,,,,,
10/19/2016,97283,Bellen,9,224.55,0.1,114.48,3,,,,,,,,
10/17/2016,97229,Bellen,1,24.95,0,13.09,6,,,,,,,,
10/5/2016,97204,Quad,1,43.96,0,23.3,3,,,,,,,,
10/26/2016,97283,Yanaki,12,345,0.1875,183,6,,,,,,,,
10/21/2016,97204,Bellen,12,299.4,0.1875,184.56,4,,,,,,,,
11/29/2016,97204,Quad,1,43.96,0,22.25,7,,,,,,,,
10/23/2016,97440,Quad,1,43.96,0,21.73,3,,,,,,,,
12/14/2016,97222,Fun Fly,1,4.95,0,4.29,4,,,,,,,,
12/12/2016,97440,Aspen,1,27.95,0,10.92,6,,,,,,,,
10/10/2016,97229,Quad,1,43.96,0,21.44,7,,,,,,,,
12/13/2016,97401,Bellen,1,24.95,0,15.24,1,,,,,,,,
11/27/2016,97401,Carlota,12,335.4,0.1875,155.4,6,,,,,,,,
10/16/2016,97401,Fun Fly,12,59.4,0.1875,60.72,8,,,,,,,,
12/7/2016,97204,Yanaki,1,28.75,0,14.27,7,,,,,,,,
10/13/2016,97204,Yanaki,1,28.75,0,15.11,8,,,,,,,,
11/22/2016,97440,Yanaki,12,345,0.1875,179.64,3,,,,,,,,
12/4/2016,97204,Bellen,1,24.95,0,13.22,6,,,,,,,,
11/23/2016,97204,Yanaki,1,28.75,0,14.19,6,,,,,,,,
11/24/2016,97440,Bellen,1,24.95,0,14.55,4,,,,,,,,
10/5/2016,97204,Quad,2,87.92,0,47.88,4,,,,,,,,
10/10/2016,97440,Fun Fly,4,19.8,0.1,18.84,6,,,,,,,,
12/11/2016,97440,Bellen,15,374.25,0.1875,222.3,4,,,,,,,,
10/3/2016,97440,Bellen,12,299.4,0.1875,177.84,6,,,,,,,,
12/6/2016,97283,Quad,1,43.96,0,23.61,4,,,,,,,,
10/21/2016,97440,Yanaki,6,172.5,0.1,93.9,6,,,,,,,,
10/16/2016,97229,Majestic Beaut,1,32.95,0,21.28,5,,,,,,,,
10/5/2016,97440,Bellen,9,224.55,0.1,130.77,4,,,,,,,,
10/30/2016,97222,Majestic Beaut,1,32.95,0,20.51,8,,,,,,,,
10/21/2016,97222,Quad,2,87.92,0,47.18,5,,,,,,,,
12/23/2016,97440,Quad,1,43.96,0,22.39,1,,,,,,,,
11/8/2016,97283,Fun Fly,1,4.95,0,4.01,7,,,,,,,,
11/2/2016,97440,Quad,6,263.76,0.1,140.34,5,,,,,,,,
12/21/2016,97222,Majestic Beaut,1,32.95,0,20.78,6,,,,,,,,
10/18/2016,97401,Quad,1,43.96,0,23.42,5,,,,,,,,
10/5/2016,97283,Fun Fly,1,4.95,0,2.76,3,,,,,,,,
11/26/2016,97229,Quad,1,43.96,0,22.19,3,,,,,,,,
11/29/2016,97440,Bellen,9,224.55,0.1,131.94,4,,,,,,,,
11/14/2016,97204,Quad,1,43.96,0,22.93,2,,,,,,,,
11/5/2016,97204,Carlota,12,335.4,0.1875,167.52,5,,,,,,,,
10/14/2016,97204,Carlota,1,27.95,0,12.21,7,,,,,,,,
10/3/2016,97440,Carlota,6,167.7,0.1,74.46,3,,,,,,,,
11/6/2016,97204,Quad,1,43.96,0,22.74,4,,,,,,,,
12/20/2016,97440,Quad,1,43.96,0,23.36,4,,,,,,,,
10/13/2016,97204,Aspen,1,27.95,0,12.26,6,,,,,,,,
12/10/2016,97204,Bellen,6,149.7,0.1,91.56,4,,,,,,,,
10/11/2016,97222,Quad,1,43.96,0,23.56,3,,,,,,,,
10/18/2016,97283,Carlota,1,27.95,0,13.84,7,,,,,,,,
11/9/2016,97204,Fun Fly,12,59.4,0.1875,59.28,6,,,,,,,,
10/6/2016,97283,Carlota,1,27.95,0,13.97,1,,,,,,,,
11/25/2016,97222,Quad,1,43.96,0,22.68,5,,,,,,,,
10/18/2016,97204,Quad,6,263.76,0.1,128.52,6,,,,,,,,
10/20/2016,97440,Bellen,1,24.95,0,14.15,7,,,,,,,,
11/21/2016,97204,Yanaki,1,28.75,0,16.33,3,,,,,,,,
10/8/2016,97440,Carlota,1,27.95,0,12.76,6,,,,,,,,
12/22/2016,97204,Majestic Beaut,1,32.95,0,21.21,7,,,,,,,,
12/14/2016,97222,Carlota,6,167.7,0.1,72.84,2,,,,,,,,
10/6/2016,97229,Bellen,12,299.4,0.1875,165,4,,,,,,,,
10/19/2016,97283,Quad,12,527.52,0.1875,284.16,4,,,,,,,,
12/9/2016,97204,Quad,1,43.96,0,23.47,1,,,,,,,,
10/1/2016,97283,Carlota,6,167.7,0.1,77.28,2,,,,,,,,
11/25/2016,97440,Quad,1,43.96,0,22.02,8,,,,,,,,
12/13/2016,97440,Yanaki,1,28.75,0,16.62,4,,,,,,,,
10/17/2016,97440,Carlota,12,335.4,0.1875,141,4,,,,,,,,
11/30/2016,97204,Quad,1,43.96,0,23.6,6,,,,,,,,
12/17/2016,97204,Yanaki,1,28.75,0,15.84,6,,,,,,,,
11/2/2016,97440,Quad,10,439.6,0.1,226.2,8,,,,,,,,
10/28/2016,97283,Quad,1,43.96,0,23.16,4,,,,,,,,
10/9/2016,97222,Bellen,1,24.95,0,13.1,1,,,,,,,,
10/14/2016,97283,Aspen,1,27.95,0,12.12,6,,,,,,,,
11/3/2016,97222,Quad,1,43.96,0,23.3,3,,,,,,,,
11/21/2016,97440,Carlota,1,27.95,0,12.55,2,,,,,,,,
11/7/2016,97283,Carlota,1,27.95,0,11.54,7,,,,,,,,
10/26/2016,97222,Majestic Beaut,12,395.4,0.1875,262.2,8,,,,,,,,
11/26/2016,97440,Quad,1,43.96,0,24.01,4,,,,,,,,
10/10/2016,97283,Carlota,7,195.65,0.1,85.96,5,,,,,,,,
10/14/2016,97283,Quad,1,43.96,0,23.18,7,,,,,,,,
10/8/2016,97440,Quad,1,43.96,0,23.44,4,,,,,,,,
10/16/2016,97229,Quad,11,483.56,0.1,236.17,3,,,,,,,,
10/6/2016,97283,Bellen,1,24.95,0,14.49,6,,,,,,,,
12/17/2016,97204,Carlota,1,27.95,0,12.49,2,,,,,,,,
12/4/2016,97440,Carlota,1,27.95,0,13.76,5,,,,,,,,
10/16/2016,97204,Quad,3,131.88,0,65.73,1,,,,,,,,
10/1/2016,97222,Carlota,1,27.95,0,14.06,1,,,,,,,,
12/2/2016,97204,Quad,1,43.96,0,22.25,7,,,,,,,,
11/29/2016,97229,Quad,1,43.96,0,23.46,3,,,,,,,,
11/25/2016,97204,Carlota,1,27.95,0,12.09,3,,,,,,,,
10/4/2016,97229,Carlota,1,27.95,0,12.08,4,,,,,,,,
11/14/2016,97222,Quad,1,43.96,0,23.62,4,,,,,,,,
10/16/2016,97204,Bellen,1,24.95,0,15.17,5,,,,,,,,
11/30/2016,97440,Quad,10,439.6,0.1,238.1,7,,,,,,,,
10/29/2016,97204,Yanaki,1,28.75,0,14.36,6,,,,,,,,
10/3/2016,97283,Carlota,1,27.95,0,14,1,,,,,,,,
12/4/2016,97204,Bellen,10,249.5,0.1,140.8,7,,,,,,,,
10/18/2016,97222,Bellen,2,49.9,0,30.72,5,,,,,,,,
11/27/2016,97440,Carlota,1,27.95,0,12.59,4,,,,,,,,
12/13/2016,97401,Quad,1,43.96,0,23.04,3,,,,,,,,
11/29/2016,97401,Quad,1,43.96,0,23.93,6,,,,,,,,
10/23/2016,97204,Fun Fly,1,4.95,0,3.01,6,,,,,,,,
11/17/2016,97229,Carlota,1,27.95,0,13.88,6,,,,,,,,
10/18/2016,97401,Quad,1,43.96,0,23.73,6,,,,,,,,
10/1/2016,97283,Majestic Beaut,1,32.95,0,21.36,4,,,,,,,,
11/9/2016,97440,Fun Fly,12,59.4,0.1875,58.68,4,,,,,,,,
10/12/2016,97283,Quad,12,527.52,0.1875,266.16,1,,,,,,,,
11/6/2016,97204,Bellen,1,24.95,0,15.26,7,,,,,,,,
11/2/2016,97222,Carlota,1,27.95,0,13.17,4,,,,,,,,
11/8/2016,97440,Quad,1,43.96,0,24.01,4,,,,,,,,
10/4/2016,97283,Carlota,1,27.95,0,13.38,4,,,,,,,,
11/6/2016,97204,Fun Fly,1,4.95,0,3.46,7,,,,,,,,
10/4/2016,97440,Quad,1,43.96,0,22.94,6,,,,,,,,
10/18/2016,97440,Carlota,1,27.95,0,12.43,5,,,,,,,,
11/8/2016,97283,Fun Fly,9,44.55,0.1,31.68,4,,,,,,,,
12/11/2016,97222,Quad,2,87.92,0,46.74,8,,,,,,,,
10/16/2016,97204,Quad,1,43.96,0,23.11,6,,,,,,,,
11/3/2016,97229,Yanaki,1,28.75,0,15.32,7,,,,,,,,
11/14/2016,97283,Fun Fly,6,29.7,0.1,17.76,4,,,,,,,,
11/27/2016,97283,Carlota,2,55.9,0,25.46,5,,,,,,,,
11/5/2016,97229,Quad,1,43.96,0,21.4,1,,,,,,,,
12/15/2016,97204,Fun Fly,1,4.95,0,3.36,4,,,,,,,,
12/5/2016,97440,Fun Fly,1,4.95,0,4.99,1,,,,,,,,
10/18/2016,97204,Quad,1,43.96,0,23.45,4,,,,,,,,
12/1/2016,97229,Quad,1,43.96,0,22.62,4,,,,,,,,
10/9/2016,97204,Quad,1,43.96,0,23.74,8,,,,,,,,
12/24/2016,97283,Quad,1,43.96,0,22.74,4,,,,,,,,
10/4/2016,97204,Carlota,1,27.95,0,13.64,7,,,,,,,,
